schema,table,column,position,data_type,max_length,precision,nullable,default,is_pk,fk_references,is_unique
people,slot_orphan_snapshot_r0_002,company_unique_id,3,text,,,NO,,,,
people,slot_orphan_snapshot_r0_002,slot_type,4,text,,,NO,,,,
people,slot_orphan_snapshot_r0_002,original_outreach_id,5,uuid,,,YES,,,,
people,slot_orphan_snapshot_r0_002,derived_outreach_id,6,uuid,,,YES,,,,
people,slot_orphan_snapshot_r0_002,derivation_status,7,text,,,YES,,,,
people,slot_orphan_snapshot_r0_002,snapshot_at,8,timestamp with time zone,,,YES,now(),,,
people,slot_quarantine_r0_002,quarantine_id,1,integer,,32,NO,nextval('people.slot_quarantine_r0_002_quarantine_id_seq'::regclass),PK,,
people,slot_quarantine_r0_002,company_slot_unique_id,2,text,,,NO,,,,
people,slot_quarantine_r0_002,company_unique_id,3,text,,,NO,,,,
people,slot_quarantine_r0_002,slot_type,4,text,,,NO,,,,
people,slot_quarantine_r0_002,quarantine_reason,5,text,,,NO,,,,
people,slot_quarantine_r0_002,quarantined_at,6,timestamp with time zone,,,YES,now(),,,
people,title_slot_mapping,id,1,integer,,32,NO,nextval('people.title_slot_mapping_id_seq'::regclass),PK,,
people,title_slot_mapping,title_pattern,2,character varying,100,,NO,,,,UNIQUE
people,title_slot_mapping,slot_type,3,character varying,20,,NO,,,,UNIQUE
people,title_slot_mapping,priority,4,integer,,32,YES,50,,,
people,title_slot_mapping,created_at,5,timestamp without time zone,,,YES,now(),,,
people,v_extraction_progress,extraction_status,1,character varying,50,,YES,,,,
people,v_extraction_progress,requires_paid_enrichment,2,boolean,,,YES,,,,
people,v_extraction_progress,urls,3,bigint,,64,YES,,,,
people,v_extraction_progress,people_found,4,bigint,,64,YES,,,,
people,v_paid_queue_summary,failure_reason,1,text,,,YES,,,,
people,v_paid_queue_summary,urls_queued,2,bigint,,64,YES,,,,
people,v_paid_queue_summary,total_priority,3,bigint,,64,YES,,,,
people,v_slot_coverage,address_state,1,text,,,YES,,,,
people,v_slot_coverage,companies,2,bigint,,64,YES,,,,
people,v_slot_coverage,total_slots,3,bigint,,64,YES,,,,
people,v_slot_coverage,filled_slots,4,bigint,,64,YES,,,,
people,v_slot_coverage,fill_rate_pct,5,numeric,,,YES,,,,
people,v_slot_tenure_summary,company_unique_id,1,text,,,YES,,,,
people,v_slot_tenure_summary,slot_type,2,text,,,YES,,,,
people,v_slot_tenure_summary,person_unique_id,3,text,,,YES,,,,
people,v_slot_tenure_summary,event_type,4,text,,,YES,,,,
people,v_slot_tenure_summary,confidence_score,5,numeric,,5,YES,,,,
people,v_slot_tenure_summary,displaced_by_person_id,6,text,,,YES,,,,
people,v_slot_tenure_summary,displacement_reason,7,text,,,YES,,,,
people,v_slot_tenure_summary,original_filled_at,8,timestamp with time zone,,,YES,,,,
people,v_slot_tenure_summary,event_timestamp,9,timestamp with time zone,,,YES,,,,
people,v_slot_tenure_summary,tenure_days,10,integer,,32,YES,,,,
people,v_slot_tenure_summary,source_system,11,text,,,YES,,,,
people,v_staging_summary,status,1,character varying,20,,YES,,,,
people,v_staging_summary,mapped_slot_type,2,character varying,20,,YES,,,,
people,v_staging_summary,count,3,bigint,,64,YES,,,,
people,v_staging_summary,avg_confidence,4,numeric,,,YES,,,,
people,vw_profile_monitoring,contact_id,1,bigint,,64,YES,,,,
people,vw_profile_monitoring,full_name,2,text,,,YES,,,,
people,vw_profile_monitoring,email,3,text,,,YES,,,,
people,vw_profile_monitoring,profile_source_url,4,text,,,YES,,,,
people,vw_profile_monitoring,last_profile_checked_at,5,timestamp with time zone,,,YES,,,,
people,vw_profile_monitoring,email_status,6,text,,,YES,,,,
people,vw_profile_monitoring,email_checked_at,7,timestamp with time zone,,,YES,,,,
people,vw_profile_monitoring,profile_status,8,text,,,YES,,,,
people,vw_profile_monitoring,email_verification_status,9,text,,,YES,,,,
people,vw_profile_monitoring,assignment_status,10,text,,,YES,,,,
people,vw_profile_staleness,contact_id,1,bigint,,64,YES,,,,
people,vw_profile_staleness,full_name,2,text,,,YES,,,,
people,vw_profile_staleness,email,3,text,,,YES,,,,
people,vw_profile_staleness,profile_source_url,4,text,,,YES,,,,
people,vw_profile_staleness,email_source_url,5,text,,,YES,,,,
people,vw_profile_staleness,profile_status,6,text,,,YES,,,,
people,vw_profile_staleness,email_status,7,text,,,YES,,,,
public,agent_routing_log,routing_id,1,integer,,32,NO,nextval('agent_routing_log_routing_id_seq'::regclass),PK,,
public,agent_routing_log,garage_run_id,2,integer,,32,YES,,,public.garage_runs(run_id),
public,agent_routing_log,record_type,3,character varying,50,,NO,,,,
public,agent_routing_log,record_id,4,character varying,255,,NO,,,,
public,agent_routing_log,garage_bay,5,character varying,10,,NO,,,,
public,agent_routing_log,agent_name,6,character varying,100,,YES,,,,
public,agent_routing_log,routing_reason,7,text,,,YES,,,,
public,agent_routing_log,routed_at,8,timestamp without time zone,,,NO,now(),,,
public,agent_routing_log,status,9,character varying,50,,YES,'pending'::character varying,,,
public,agent_routing_log,assigned_at,10,timestamp without time zone,,,YES,,,,
public,agent_routing_log,completed_at,11,timestamp without time zone,,,YES,,,,
public,agent_routing_log,error_message,12,text,,,YES,,,,
public,agent_routing_log,cost_credits,13,numeric,,10,YES,,,,
public,agent_routing_log,data_quality_score,14,integer,,32,YES,,,,
public,agent_routing_log,created_at,15,timestamp without time zone,,,YES,now(),,,
public,agent_routing_log,updated_at,16,timestamp without time zone,,,YES,now(),,,
public,due_email_recheck_30d,contact_id,1,bigint,,64,YES,,,,
public,due_email_recheck_30d,email,2,text,,,YES,,,,
public,garage_runs,run_id,1,integer,,32,NO,nextval('garage_runs_run_id_seq'::regclass),PK,,
public,garage_runs,run_started_at,2,timestamp without time zone,,,NO,now(),,,
public,garage_runs,run_completed_at,3,timestamp without time zone,,,YES,,,,
public,garage_runs,run_status,4,character varying,50,,NO,'running'::character varying,,,
public,garage_runs,snapshot_version,5,character varying,50,,NO,,,,
public,garage_runs,total_records_processed,6,integer,,32,YES,0,,,
public,garage_runs,bay_a_count,7,integer,,32,YES,0,,,
public,garage_runs,bay_b_count,8,integer,,32,YES,0,,,
public,garage_runs,promoted_count,9,integer,,32,YES,0,,,
public,garage_runs,chronic_bad_count,10,integer,,32,YES,0,,,
public,garage_runs,run_mode,11,character varying,50,,YES,,,,
public,garage_runs,record_type,12,character varying,50,,YES,,,,
public,garage_runs,created_at,13,timestamp without time zone,,,YES,now(),,,
public,garage_runs,updated_at,14,timestamp without time zone,,,YES,now(),,,
public,migration_log,id,1,integer,,32,NO,nextval('migration_log_id_seq'::regclass),PK,,
public,migration_log,migration_name,2,character varying,100,,YES,,,,
public,migration_log,step,3,character varying,200,,YES,,,,
public,migration_log,status,4,character varying,20,,YES,,,,
public,migration_log,details,5,text,,,YES,,,,
public,migration_log,executed_at,6,timestamp without time zone,,,YES,now(),,,
public,next_company_urls_30d,company_id,1,bigint,,64,YES,,,,
public,next_company_urls_30d,website_url,2,text,,,YES,,,,
public,next_profile_urls_30d,contact_id,1,bigint,,64,YES,,,,
public,next_profile_urls_30d,email,2,text,,,YES,,,,
public,shq_validation_log,validation_run_id,1,text,,,NO,,PK,,
public,shq_validation_log,source_table,2,text,,,NO,,,,
public,shq_validation_log,target_table,3,text,,,NO,,,,
public,shq_validation_log,total_records,4,integer,,32,YES,,,,
public,shq_validation_log,passed_records,5,integer,,32,YES,,,,
public,shq_validation_log,failed_records,6,integer,,32,YES,,,,
public,shq_validation_log,executed_by,7,text,,,YES,,,,
public,shq_validation_log,executed_at,8,timestamp with time zone,,,YES,now(),,,
public,shq_validation_log,notes,9,text,,,YES,,,,
public,sn_meeting,id,1,uuid,,,NO,uuid_generate_v4(),PK,,
public,sn_meeting,created_at,2,timestamp with time zone,,,NO,now(),,,
public,sn_meeting,updated_at,3,timestamp with time zone,,,NO,now(),,,
public,sn_meeting,prospect_id,4,uuid,,,NO,,,public.sn_prospect(id),
public,sn_meeting,sales_process_id,5,uuid,,,NO,,,public.sn_sales_process(id),UNIQUE
public,sn_meeting,meeting_number,6,integer,,32,NO,,,,UNIQUE
public,sn_meeting,meeting_type,7,text,,,NO,,,,
public,sn_meeting,status,8,text,,,NO,'scheduled'::text,,,
public,sn_meeting,scheduled_at,9,timestamp with time zone,,,YES,,,,
public,sn_meeting,started_at,10,timestamp with time zone,,,YES,,,,
public,sn_meeting,completed_at,11,timestamp with time zone,,,YES,,,,
public,sn_meeting,notes,12,text,,,YES,,,,
public,sn_meeting,hub_id,13,text,,,NO,'HUB-SALES-NAV-20260130'::text,,,
public,sn_meeting_outcome,id,1,uuid,,,NO,uuid_generate_v4(),PK,,
public,sn_meeting_outcome,created_at,2,timestamp with time zone,,,NO,now(),,,
public,sn_meeting_outcome,updated_at,3,timestamp with time zone,,,NO,now(),,,
public,sn_meeting_outcome,meeting_id,4,uuid,,,NO,,,public.sn_meeting(id),UNIQUE
public,sn_meeting_outcome,outcome_type,5,text,,,NO,,,,
public,sn_meeting_outcome,summary,6,text,,,NO,,,,
public,sn_meeting_outcome,action_items,7,jsonb,,,YES,'[]'::jsonb,,,
public,sn_meeting_outcome,collected_data,8,jsonb,,,YES,'{}'::jsonb,,,
public,sn_meeting_outcome,hub_id,9,text,,,NO,'HUB-SALES-NAV-20260130'::text,,,
public,sn_prospect,id,1,uuid,,,NO,uuid_generate_v4(),PK,,
public,sn_prospect,created_at,2,timestamp with time zone,,,NO,now(),,,
public,sn_prospect,updated_at,3,timestamp with time zone,,,NO,now(),,,
public,sn_prospect,name,4,text,,,NO,,,,
public,sn_prospect,email,5,text,,,YES,,,,
public,sn_prospect,phone,6,text,,,YES,,,,
public,sn_prospect,source,7,text,,,NO,'manual'::text,,,
public,sn_prospect,status,8,text,,,NO,'new'::text,,,
public,sn_prospect,raw_intake_data,9,jsonb,,,NO,'{}'::jsonb,,,
public,sn_prospect,hub_id,10,text,,,NO,'HUB-SALES-NAV-20260130'::text,,,
public,sn_sales_process,id,1,uuid,,,NO,uuid_generate_v4(),PK,,
public,sn_sales_process,created_at,2,timestamp with time zone,,,NO,now(),,,
public,sn_sales_process,updated_at,3,timestamp with time zone,,,NO,now(),,,
public,sn_sales_process,prospect_id,4,uuid,,,NO,,,public.sn_prospect(id),
public,sn_sales_process,current_meeting,5,integer,,32,NO,1,,,
public,sn_sales_process,overall_status,6,text,,,NO,'pending'::text,,,
public,sn_sales_process,started_at,7,timestamp with time zone,,,NO,now(),,,
public,sn_sales_process,completed_at,8,timestamp with time zone,,,YES,,,,
public,sn_sales_process,final_outcome,9,text,,,YES,,,,
public,sn_sales_process,hub_id,10,text,,,NO,'HUB-SALES-NAV-20260130'::text,,,
ref,county_fips,county_fips,1,character,5,,NO,,PK,,
ref,county_fips,state_fips,2,character,2,,NO,,,,
ref,county_fips,county_code,3,character,3,,NO,,,,
ref,county_fips,county_name,4,text,,,NO,,,,
ref,county_fips,state_name,5,text,,,NO,,,,
ref,county_fips,source,6,text,,,YES,'US Census TIGER/Line'::text,,,
ref,county_fips,source_year,7,integer,,32,NO,,,,
ref,county_fips,created_at,8,timestamp without time zone,,,YES,CURRENT_TIMESTAMP,,,
ref,zip_county_map,zip,1,character,5,,NO,,PK,,
ref,zip_county_map,county_fips,2,character,5,,NO,,PK,ref.county_fips(county_fips),
ref,zip_county_map,is_primary,3,boolean,,,YES,false,,,
ref,zip_county_map,source,4,text,,,YES,'HUD USPS ZIP-County Crosswalk'::text,,,
ref,zip_county_map,created_at,5,timestamp without time zone,,,YES,CURRENT_TIMESTAMP,,,
shq,audit_log,id,1,integer,,32,NO,nextval('shq.audit_log_id_seq'::regclass),PK,,
shq,audit_log,event_type,2,character varying,255,,NO,,,,
shq,audit_log,event_source,3,character varying,255,,NO,,,,
shq,audit_log,details,4,jsonb,,,YES,,,,
shq,audit_log,created_at,5,timestamp without time zone,,,YES,now(),,,
shq,error_master,error_id,1,uuid,,,NO,gen_random_uuid(),PK,,
shq,error_master,process_id,2,character varying,50,,NO,,,,
shq,error_master,agent_id,3,character varying,50,,NO,,,,
shq,error_master,severity,4,character varying,20,,NO,'HARD_FAIL'::character varying,,,
shq,error_master,error_type,5,character varying,50,,NO,,,,
shq,error_master,message,6,text,,,NO,,,,
shq,error_master,company_unique_id,7,character varying,50,,YES,,,,
shq,error_master,outreach_context_id,8,character varying,100,,YES,,,,
shq,error_master,air_event_id,9,character varying,50,,YES,,,,
shq,error_master,context,10,jsonb,,,YES,'{}'::jsonb,,,
shq,error_master,created_at,11,timestamp with time zone,,,NO,now(),,,
shq,error_master,resolved_at,12,timestamp with time zone,,,YES,,,,
shq,error_master,resolution_type,13,character varying,30,,YES,,,,
shq,error_master,disposition,14,error_disposition,,,YES,'IGNORE'::error_disposition,,,
shq,error_master,archived_at,15,timestamp with time zone,,,YES,,,,
shq,error_master,ttl_tier,16,ttl_tier,,,YES,'LONG'::ttl_tier,,,
shq,error_master_archive,id,1,integer,,32,NO,nextval('shq.error_master_archive_id_seq'::regclass),,,
shq,error_master_archive,error_id,2,uuid,,,NO,,PK,,
shq,error_master_archive,process_id,3,text,,,YES,,,,
shq,error_master_archive,agent_id,4,text,,,YES,,,,
shq,error_master_archive,severity,5,text,,,YES,,,,
shq,error_master_archive,error_type,6,text,,,YES,,,,
shq,error_master_archive,message,7,text,,,YES,,,,
shq,error_master_archive,company_unique_id,8,text,,,YES,,,,
shq,error_master_archive,outreach_context_id,9,text,,,YES,,,,
shq,error_master_archive,air_event_id,10,text,,,YES,,,,
shq,error_master_archive,context,11,jsonb,,,YES,,,,
shq,error_master_archive,created_at,12,timestamp with time zone,,,YES,,,,
shq,error_master_archive,resolved_at,13,timestamp with time zone,,,YES,,,,
shq,error_master_archive,resolution_type,14,text,,,YES,,,,
shq,error_master_archive,disposition,15,error_disposition,,,YES,,,,
shq,error_master_archive,ttl_tier,16,ttl_tier,,,YES,,,,
shq,error_master_archive,archived_at,17,timestamp with time zone,,,NO,now(),,,
shq,error_master_archive,archived_by,18,text,,,YES,'system'::text,,,
shq,error_master_archive,archive_reason,19,text,,,YES,'TTL_EXPIRED'::text,,,
shq,error_master_archive,final_disposition,20,error_disposition,,,YES,,,,
shq,error_master_archive,retention_expires_at,21,timestamp with time zone,,,YES,(now() + '2 years'::interval),,,
shq,v_dol_enrichment_queue,error_id,1,uuid,,,YES,,,,
shq,v_dol_enrichment_queue,error_type,2,character varying,50,,YES,,,,
shq,v_dol_enrichment_queue,message,3,text,,,YES,,,,
shq,v_dol_enrichment_queue,company_unique_id,4,character varying,50,,YES,,,,
shq,v_dol_enrichment_queue,outreach_context_id,5,character varying,100,,YES,,,,
shq,v_dol_enrichment_queue,context,6,jsonb,,,YES,,,,
shq,v_dol_enrichment_queue,created_at,7,timestamp with time zone,,,YES,,,,
shq,v_dol_enrichment_queue,hours_pending,8,numeric,,,YES,,,,
shq,v_error_summary_24h,process_id,1,character varying,50,,YES,,,,
shq,v_error_summary_24h,agent_id,2,character varying,50,,YES,,,,
shq,v_error_summary_24h,error_type,3,character varying,50,,YES,,,,
shq,v_error_summary_24h,error_count,4,bigint,,64,YES,,,,
shq,v_error_summary_24h,unresolved_count,5,bigint,,64,YES,,,,
shq,v_error_summary_24h,earliest,6,timestamp with time zone,,,YES,,,,
shq,v_error_summary_24h,latest,7,timestamp with time zone,,,YES,,,,
shq,vw_blocking_errors_by_outreach,outreach_id,1,uuid,,,YES,,,,
shq,vw_blocking_errors_by_outreach,blocking_tables,2,_text[],,,YES,,,,
shq,vw_blocking_errors_by_outreach,total_blocking_errors,3,numeric,,,YES,,,,
shq,vw_error_governance_summary,error_table,1,text,,,YES,,,,
shq,vw_error_governance_summary,disposition,2,error_disposition,,,YES,,,,
shq,vw_error_governance_summary,ttl_tier,3,ttl_tier,,,YES,,,,
shq,vw_error_governance_summary,escalation_level,4,integer,,32,YES,,,,
shq,vw_error_governance_summary,error_count,5,bigint,,64,YES,,,,
shq,vw_error_governance_summary,oldest_error,6,timestamp with time zone,,,YES,,,,
shq,vw_error_governance_summary,newest_error,7,timestamp with time zone,,,YES,,,,
shq,vw_error_governance_summary,ttl_expired_count,8,bigint,,64,YES,,,,
shq,vw_error_resolution_rate,source_table,1,character varying,50,,YES,,,,
shq,vw_error_resolution_rate,total_errors,2,bigint,,64,YES,,,,
shq,vw_error_resolution_rate,resolved_errors,3,bigint,,64,YES,,,,
shq,vw_error_resolution_rate,unresolved_errors,4,bigint,,64,YES,,,,
shq,vw_error_resolution_rate,resolution_rate_pct,5,numeric,,,YES,,,,
shq,vw_promotion_readiness,outreach_id,1,uuid,,,YES,,,,
shq,vw_promotion_readiness,company_target_done,2,boolean,,,YES,,,,
shq,vw_promotion_readiness,dol_done,3,boolean,,,YES,,,,
shq,vw_promotion_readiness,people_done,4,boolean,,,YES,,,,
shq,vw_promotion_readiness,blog_done,5,boolean,,,YES,,,,
shq,vw_promotion_readiness,bit_done,6,boolean,,,YES,,,,
shq,vw_promotion_readiness,has_ct_blocking_errors,7,boolean,,,YES,,,,
shq,vw_promotion_readiness,has_dol_blocking_errors,8,boolean,,,YES,,,,
shq,vw_promotion_readiness,has_people_blocking_errors,9,boolean,,,YES,,,,
